0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.354	0.250	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.828	0.173	0.205	
0.000	0.000	0.000	
0.000	0.012	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.932	0.084	0.057	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.899	0.181	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.031	0.750	0.638	
0.000	0.000	0.000	
0.366	0.000	0.000	
0.880	0.762	0.880	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.058	0.731	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.527	0.345	0.396	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.971	0.602	0.827	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.307	0.441	0.000	
0.000	0.000	0.000	
0.088	0.587	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.210	0.662	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.015	0.995	0.995	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.246	0.728	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.421	0.154	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.364	0.259	0.818	
0.758	0.465	0.707	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.825	0.337	0.292	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.570	0.565	0.751	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.299	0.431	0.663	
0.000	0.000	0.000	
0.154	0.469	0.657	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.562	0.348	0.000	
0.708	0.512	0.444	
0.000	0.000	0.000	
0.804	0.391	0.339	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.546	0.546	0.982	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.825	0.337	0.292	
0.794	0.416	0.360	
0.000	0.000	0.000	
0.999	0.577	0.999	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.845	0.345	0.319	
0.822	0.335	0.335	
0.000	0.000	0.000	
0.979	0.848	0.979	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.577	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.612	0.625	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.869	0.449	0.445	
0.000	0.000	0.000	
0.000	0.677	0.068	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.796	0.796	0.459	
0.000	0.000	0.000	
0.610	0.830	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.547	0.984	0.000	
0.430	0.474	0.965	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.797	0.772	0.264	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.331	0.516	0.474	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.307	0.533	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.158	0.000	0.158	
0.419	0.000	0.132	
0.981	0.461	0.499	
0.645	0.790	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.727	0.367	0.367	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.378	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.986	0.604	0.698	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.815	0.368	0.319	
0.000	0.000	0.000	
0.999	0.337	0.292	
1.000	0.333	0.289	
0.842	0.344	0.298	
0.824	0.342	0.296	
0.815	0.368	0.319	
0.825	0.337	0.292	
0.764	0.462	0.400	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.809	0.355	0.307	
0.824	0.336	0.291	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.820	0.353	0.305	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.825	0.337	0.292	
0.814	0.368	0.319	
0.828	0.338	0.293	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.939	0.567	0.655	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.999	0.337	0.292	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.825	0.337	0.337	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.210	0.234	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.569	0.569	0.192	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.665	0.698	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.354	0.217	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.045	0.045	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
1.000	0.577	0.667	
0.824	0.336	0.336	
0.408	0.816	0.816	
0.824	0.336	0.336	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.178	
0.262	0.738	0.677	
0.764	0.859	0.859	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.861	0.861	0.352	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.775	
0.985	0.000	0.985	
0.000	0.000	0.000	
0.039	0.985	0.985	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.102	0.204	0.204	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.710	0.471	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.643	0.209	0.140	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.960	0.447	0.600	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.838	0.342	0.342	
0.577	0.000	0.000	
0.825	0.337	0.337	
0.000	0.000	0.000	
0.975	0.638	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
1.000	1.000	0.707	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.680	0.081	0.057	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.219	0.321	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.841	0.343	0.318	
0.000	0.000	0.000	
0.990	0.885	0.990	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.289	0.433	0.289	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.930	0.720	0.720	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
