0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.951	0.448	0.902	
0.000	0.000	0.730	
0.727	0.485	0.485	
0.000	0.710	0.317	
0.799	0.571	0.867	
0.868	0.512	0.868	
0.000	0.363	0.363	
0.000	0.000	0.000	
0.000	0.000	0.500	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.727	0.485	0.485	
0.820	0.365	0.338	
0.955	0.855	0.955	
0.097	0.097	0.140	
0.774	0.567	0.713	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.782	0.782	0.361	
0.902	0.477	0.902	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.104	0.259	0.131	
0.144	0.143	0.346	
0.000	0.000	0.000	
0.000	0.097	0.820	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.472	
0.036	0.047	0.743	
0.354	0.289	0.500	
0.452	0.204	0.775	
0.734	0.625	0.761	
0.082	0.000	0.517	
0.470	0.517	0.690	
1.000	0.000	1.000	
0.262	0.000	0.119	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.867	0.626	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.154	0.763	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.255	0.930	0.930	
0.000	0.000	0.000	
0.140	0.837	0.837	
0.722	0.536	0.794	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.519	0.502	0.253	
0.000	0.000	0.000	
0.645	0.312	0.383	
0.363	0.308	0.551	
0.229	0.452	0.468	
0.484	0.491	0.606	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.265	0.361	0.794	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.030	0.161	0.259	
0.185	0.160	0.160	
1.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.780	0.000	0.637	
0.237	0.237	0.349	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.471	0.385	0.833	
0.230	0.230	0.762	
0.767	0.767	0.672	
0.714	0.714	0.507	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.875	0.539	0.623	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.816	0.409	0.471	
0.000	0.000	0.555	
0.601	0.873	0.873	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.443	0.127	0.874	
0.939	0.629	0.939	
0.038	0.000	0.038	
0.000	0.000	0.000	
0.480	0.480	0.358	
0.831	0.238	0.200	
0.746	0.144	0.746	
0.014	0.330	0.603	
0.000	1.000	1.000	
0.000	0.000	1.000	
0.000	0.000	1.000	
0.000	0.000	0.000	
1.000	0.000	0.000	
0.000	0.000	0.966	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.759	0.744	0.735	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.778	0.360	0.312	
0.410	0.784	0.335	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.670	0.756	0.852	
0.739	0.800	0.877	
0.224	0.447	0.447	
0.000	0.062	0.244	
0.816	0.289	0.204	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.248	0.743	0.613	
0.000	0.322	0.000	
0.474	0.530	0.521	
0.000	0.000	0.000	
0.619	0.619	0.033	
0.000	0.109	0.063	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.362	0.292	0.292	
0.136	0.181	0.762	
0.487	0.487	0.459	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.365	0.116	0.774	
0.000	0.000	0.000	
0.000	0.000	0.378	
0.816	0.000	0.962	
0.000	0.000	0.962	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
1.000	0.000	0.000	
1.000	0.000	0.000	
0.000	1.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.979	0.979	0.346	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.399	0.520	0.607	
0.910	0.357	0.568	
0.000	0.000	0.820	
0.610	0.457	0.457	
1.000	0.000	0.000	
0.825	0.167	0.962	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.364	0.010	0.364	
0.000	0.000	0.000	
0.904	0.885	0.885	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.894	0.894	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.618	0.741	0.494	
0.000	0.000	0.000	
1.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.545	0.445	
0.394	0.506	0.844	
0.460	0.578	0.771	
0.257	0.407	0.543	
0.392	0.231	0.534	
0.000	0.000	0.000	
0.333	0.446	0.408	
0.000	0.000	0.000	
0.000	0.373	0.211	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.949	0.949	
0.000	0.000	0.000	
1.000	0.000	0.000	
0.000	0.000	0.000	
0.679	0.410	0.782	
0.299	0.269	0.043	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.596	0.596	0.407	
0.267	0.267	0.230	
0.000	0.000	0.000	
0.000	0.000	0.000	
1.000	0.000	0.000	
0.866	0.000	0.000	
1.000	0.000	0.000	
1.000	0.000	0.000	
0.000	0.000	0.000	
1.000	0.000	0.000	
0.795	0.128	0.107	
0.127	0.278	0.638	
0.577	0.000	1.000	
0.000	0.000	0.000	
0.084	0.474	0.000	
0.209	0.209	0.335	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.598	0.025	0.597	
0.957	0.692	0.773	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.075	0.709	0.930	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.024	0.409	0.936	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.534	0.534	0.077	
0.000	0.000	0.000	
0.088	0.493	0.493	
0.248	0.263	0.155	
0.193	0.602	0.722	
0.613	0.813	0.813	
0.000	1.000	1.000	
0.105	0.791	0.976	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.845	0.230	0.038	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.264	0.203	0.700	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.038	0.189	0.325	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.816	0.577	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.739	0.348	
0.847	0.859	0.847	
0.791	0.791	0.919	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.672	0.971	0.686	
0.000	0.000	0.000	
0.748	0.000	0.748	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.334	
0.000	0.000	0.000	
0.172	0.396	0.485	
0.228	0.528	0.647	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.022	0.452	0.452	
0.894	0.447	0.447	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.648	0.059	0.917	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.374	0.374	0.805	
0.371	0.325	0.865	
0.686	0.457	0.860	
0.485	0.143	0.783	
0.347	0.266	0.756	
0.894	0.894	0.000	
0.000	0.000	0.000	
0.507	0.254	0.934	
0.000	0.000	0.000	
1.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.820	0.381	0.589	
0.814	0.369	0.319	
0.826	0.407	0.353	
0.818	0.402	0.348	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.901	0.559	0.901	
0.921	0.551	0.636	
0.000	1.000	0.000	
0.449	0.536	0.362	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.738	0.411	0.411	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.722	0.990	0.990	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.931	0.931	0.736	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.873	0.627	0.809	
0.000	0.000	0.000	
0.000	0.408	0.408	
0.000	0.000	0.000	
0.156	0.597	0.456	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	1.000	1.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.810	0.540	0.795	
0.419	0.338	0.419	
0.000	0.000	0.250	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.499	0.078	0.048	
0.000	0.000	0.000	
0.577	0.000	1.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.707	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.730	0.366	0.366	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.578	0.289	0.816	
0.000	0.000	0.000	
0.392	0.369	0.506	
0.486	0.292	0.599	
0.000	0.000	0.000	
0.549	0.908	0.908	
0.000	0.000	0.000	
0.036	0.213	0.285	
0.434	0.611	0.105	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.894	
0.492	0.258	0.038	
0.483	0.578	0.483	
0.183	0.000	0.912	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.634	0.000	0.952	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.144	0.512	0.444	
0.000	0.314	0.746	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.051	0.545	0.511	
0.851	0.218	0.175	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.248	0.440	0.013	
0.302	0.332	0.664	
0.000	0.000	0.000	
0.552	0.552	0.427	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.809	0.809	0.309	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.613	0.697	
0.000	0.000	0.000	
0.101	0.432	0.669	
0.070	0.467	0.099	
0.382	0.273	0.404	
0.310	0.073	0.457	
0.508	0.508	0.656	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.803	0.356	0.356	
0.636	0.636	0.043	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.400	0.000	0.400	
0.131	0.574	0.574	
0.488	0.488	0.798	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.461	0.461	0.326	
0.000	0.146	0.000	
0.794	0.472	0.772	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.516	0.632	0.447	
0.357	0.291	0.452	
0.000	0.000	0.000	
0.828	0.413	0.357	
0.883	0.537	0.883	
0.822	0.381	0.330	
0.825	0.674	0.335	
0.000	0.000	0.000	
0.193	0.112	0.039	
0.492	0.456	0.426	
0.722	0.000	0.288	
0.810	0.760	0.000	
0.000	0.000	0.000	
0.632	0.316	0.316	
0.000	0.000	0.668	
0.000	0.000	0.000	
0.000	0.397	0.000	
0.000	0.000	0.000	
1.000	0.000	0.000	
0.000	0.000	0.000	
0.601	0.429	0.850	
0.000	0.000	0.000	
0.570	0.684	0.684	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.299	0.299	0.000	
0.000	0.000	0.516	
0.762	0.000	0.256	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.217	0.051	0.102	
0.000	0.000	0.000	
0.816	0.421	0.110	
0.000	0.000	0.000	
0.727	0.485	0.485	
0.000	0.000	0.000	
0.264	0.660	0.019	
0.613	0.392	0.116	
0.000	0.000	0.894	
0.707	0.472	0.472	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.545	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.254	0.571	0.762	
0.710	0.395	0.639	
0.551	0.520	0.673	
0.399	0.248	0.606	
0.000	0.000	0.000	
0.632	0.632	0.447	
0.000	0.000	0.000	
0.727	0.485	0.485	
0.000	0.000	0.000	
0.000	0.485	0.485	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.644	0.456	0.035	
0.217	0.217	0.000	
0.066	0.232	0.099	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.377	0.442	0.533	
0.295	0.295	0.120	
0.613	0.501	0.613	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.517	0.919	0.796	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.833	0.371	0.371	
0.000	0.000	0.000	
0.892	0.892	0.309	
0.883	0.367	0.318	
0.000	0.000	0.000	
0.845	0.381	0.330	
0.843	0.391	0.338	
0.828	0.381	0.330	
0.828	0.415	0.369	
0.954	0.379	0.329	
0.957	0.405	0.350	
0.895	0.411	0.356	
0.822	0.377	0.326	
0.981	0.981	0.327	
0.552	0.552	0.846	
0.820	0.380	0.338	
0.811	0.396	0.343	
0.848	0.381	0.330	
0.843	0.390	0.337	
0.830	0.382	0.331	
0.929	0.456	0.395	
0.957	0.377	0.335	
0.960	0.378	0.327	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.533	0.491	0.813	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.271	0.779	0.767	
0.868	0.868	0.952	
0.688	0.215	0.142	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.447	0.894	0.183	
0.606	0.000	0.172	
0.000	0.000	0.485	
0.019	0.802	0.322	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.515	0.041	0.405	
0.183	0.141	0.405	
0.924	0.774	0.928	
0.925	0.000	0.219	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.430	0.430	0.447	
0.000	0.000	0.000	
0.321	0.321	0.433	
0.116	0.300	0.722	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.485	0.000	0.343	
0.816	0.409	0.289	
0.383	0.530	0.000	
0.583	0.597	0.691	
0.381	0.243	0.807	
0.474	0.649	0.947	
0.000	0.000	0.000	
0.049	0.497	0.497	
0.000	0.000	0.000	
0.697	0.697	0.375	
0.000	0.000	0.000	
0.241	0.241	0.180	
0.280	0.280	0.000	
0.224	0.249	0.304	
0.000	0.000	0.000	
0.000	0.000	0.000	
0.000	0.000	0.642	
0.000	0.000	0.000	
0.000	0.000	0.000	
